v1
v0.8.2
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 3 (sniper),Intel Core i5-10600K CPU @ 4.10GHz,AMD Radeon RX 9070 XT (RADV GFX1201),32148228,7.0.1-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
123.253,8.11342,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,340512760
119.335,8.37975,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,348893184
140.594,7.11269,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,356007031
123.967,8.06667,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,364073828
124.41,8.03794,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,372111779
116.695,8.56932,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,380683063
142.59,7.0131,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,387696394
122.306,8.17623,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,395874360
124.443,8.03583,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,403910086
119.032,8.40111,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,412311314
140.609,7.11191,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,419424926
123.603,8.09041,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,427516199
122.421,8.16853,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,435689783
118.524,8.43711,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,444126575
141.159,7.0842,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,451211672
122.55,8.15992,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,459372646
123.567,8.09277,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,467466242
116.255,8.60181,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,476070285
142.347,7.02506,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,483094286
124.435,8.03633,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,491130820
122.741,8.14723,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,499279828
124.56,8.02824,20.1637,0,0,76,0,350,0,0,0,9.90447,4.26865,0,4605,507310214
115.096,8.68837,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,515998035
140.905,7.09699,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,523097827
123.278,8.11173,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,531209865
123.767,8.07971,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,539290630
119.104,8.39602,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,547686898
140.578,7.11348,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,554802379
123.196,8.11713,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,562920877
124.498,8.03228,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,570953173
117.875,8.48357,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,579440445
142.564,7.01437,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,586454186
123.663,8.08652,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,594541063
123.222,8.11543,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,602658739
119.121,8.3948,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,611053504
140.756,7.1045,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,618159643
124.062,8.06052,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,626220326
124.031,8.06248,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,634283261
117.857,8.48489,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,642769902
142.381,7.02341,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,649793500
123.485,8.09818,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,657893667
123.518,8.09599,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,665989165
124.419,8.03734,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,674026634
117.878,8.48337,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,682512842
141.445,7.0699,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,689583076
123.041,8.12738,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,697711496
124.75,8.01606,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,705727583
117.923,8.48009,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,714209198
140.967,7.09385,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,721304200
124.046,8.06154,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,729365494
123.391,8.10435,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,737471798
118.715,8.42353,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,745896268
142.024,7.04107,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,752937446
122.512,8.16245,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,761101674
124.638,8.02321,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,769124652
117.349,8.5216,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,777648185
141.936,7.04541,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,784694482
123.523,8.09569,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,792790679
123.432,8.1016,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,800893715
118.955,8.40657,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,809301298
140.826,7.10094,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,816403660
124.126,8.0563,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,824460274
123.473,8.09896,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,832559561
123.228,8.11505,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,840676734
119.478,8.36975,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,849046494
140.844,7.10005,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,856147761
123.756,8.08044,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,864228343
124.261,8.04758,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,872276076
118.025,8.47277,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,880750702
141.666,7.05885,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,887810496
122.562,8.15911,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,895970839
124.426,8.03691,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,904007602
118.814,8.4165,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,912425437
141.122,7.08605,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,919512902
123.89,8.07165,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,927584242
122.071,8.19197,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,935780786
119.45,8.37171,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,944151047
141.919,7.04628,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,951197817
122.655,8.15297,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,959352634
124.688,8.02001,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,967372835
112.662,8.87612,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,976250730
141.962,7.04412,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,983295383
124.227,8.04976,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,991345829
122.436,8.16751,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,999514844
124.465,8.0344,19.802,0,0,76,0,350,0,0,0,9.99678,4.26865,0,4849,1007551536
122.093,8.19051,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1015747677
119.223,8.38767,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1024133859
141.25,7.07967,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1031213527
123.396,8.10402,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1039319526
123.998,8.06464,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1047384093
116.465,8.58623,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1055978979
141.921,7.04615,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1063022145
124.313,8.04419,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1071066822
121.866,8.20573,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1079274517
103.772,9.63653,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1088912432
169.841,5.88785,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1094801208
123.17,8.11886,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1102920802
123.65,8.08734,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1111008319
123.029,8.12818,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1119138159
123.428,8.10188,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1127240207
123.575,8.09225,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1135333043
121.919,8.20216,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1143536634
125.047,7.99702,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1151534146
122.361,8.17252,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1159708722
124.416,8.03754,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1167746104
122.644,8.15369,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1175900954
123.361,8.10627,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1184008474
123.791,8.07814,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1192087143
123.037,8.12762,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1200216653
124.401,8.03849,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1208255223
121.693,8.21737,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1216474801
123.417,8.10258,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1224578233
123.422,8.10225,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1232680324
123.135,8.12117,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1240803619
123.508,8.09663,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1248900342
121.808,8.20961,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1257113908
123.445,8.10079,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1265214187
124.229,8.04967,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1273263960
122.212,8.18249,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1281449123
124.378,8.04001,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1289488929
121.524,8.2288,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1297719448
124.266,8.04727,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1305766888
123.374,8.10541,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1313872511
122.779,8.14468,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1322019354
123.012,8.12929,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1330148912
122.893,8.13718,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1338287792
123.478,8.09864,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1346386611
124.221,8.05015,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1354436991
121.976,8.19836,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1362637170
124.357,8.04139,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1370678811
121.97,8.1987,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1378879189
124.4,8.03859,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1386918182
123.2,8.11686,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1395036003
122.881,8.13795,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1403175603
123.806,8.07717,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1411252347
122.871,8.1386,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1419392618
123.424,8.10214,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1427495213
124.19,8.05221,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1435547822
121.975,8.19841,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1443748026
124.748,8.01614,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1451764237
122.047,8.19356,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1459959318
124.339,8.04252,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1468002525
123.415,8.10273,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1476105609
122.889,8.13745,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1484245383
123.375,8.1054,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1492350588
122.938,8.13418,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1500485966
123.937,8.06863,19.933,0,0,79,0,350,0,0,0,10.0019,4.26865,0,4600,1508557521
123.002,8.12993,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1516684841
123.272,8.11215,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1524799006
123.47,8.09912,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1532898293
123.205,8.11658,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1541016486
123.598,8.09074,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1549107584
123.815,8.07658,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1557184468
122.248,8.18007,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1565366269
124.225,8.04994,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1573416426
122.324,8.175,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1581593405
123.845,8.07459,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1589668349
123.205,8.11656,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1597785411
122.758,8.14608,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1605933875
123.621,8.08922,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1614022729
122.998,8.13025,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1622154572
123.524,8.0956,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1630250233
122.566,8.1589,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1638412525
123.237,8.11445,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1646526595
124.274,8.04675,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1654573360
122.56,8.15926,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1662734149
124.076,8.05957,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1670793946
121.899,8.20354,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1678999945
124.149,8.05485,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1687055058
123.066,8.12572,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1695181001
122.7,8.14993,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1703332928
123.281,8.11155,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1711444731
122.729,8.14803,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1719594752
123.395,8.10405,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1727698767
124.017,8.06339,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1735762754
122.334,8.17433,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1743938771
124.271,8.04692,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1751986063
122.569,8.15869,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1760146236
123.95,8.06778,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1768214231
123.515,8.09619,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1776310955
122.976,8.13167,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1784444679
123.812,8.07675,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1792520942
122.826,8.14157,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1800664580
123.394,8.10413,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1808768598
124.083,8.05911,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1816828427
123.094,8.12387,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1824953689
123.578,8.09206,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1833046091
122.891,8.13732,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1841185445
123.599,8.09067,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1849275782
124.177,8.05302,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1857328977
122.249,8.18004,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1865510901
124.378,8.04001,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1873550792
122.607,8.15615,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1881709184
123.437,8.10131,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1889811057
123.852,8.07415,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1897885022
122.9,8.13672,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1906023545
123.605,8.0903,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1914114050
123.023,8.12857,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1922244432
123.605,8.09029,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1930334541
123.814,8.0766,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1938411770
122.476,8.16489,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1946578721
124.263,8.04746,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1954626528
122.28,8.17795,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1962806023
124.351,8.04172,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1970847588
122.708,8.14943,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1978998487
123.13,8.12148,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1987121377
123.516,8.09613,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,1995217269
122.78,8.14466,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,2003363089
123.742,8.08133,19.3012,0,0,79,0,350,0,0,0,10.0105,4.26865,0,4588,2011447331
121.561,8.22631,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2019676046
123.497,8.09739,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2027772516
124.142,8.05529,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2035827723
122.001,8.19663,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2044026347
123.572,8.09247,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2052119312
122.681,8.15121,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2060271341
124.549,8.02897,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2068300690
122.087,8.19089,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2076493735
124.296,8.04529,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2084538414
122.853,8.13984,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2092679762
123.723,8.08259,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2100762800
122.914,8.13576,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2108899083
124.35,8.04184,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2116941228
123.853,8.07406,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2125015812
122.736,8.14758,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2133164535
123.307,8.10984,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2141274826
123.381,8.10498,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2149380242
123.495,8.0975,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2157478557
123.437,8.10129,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2165580768
123.873,8.07277,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2173653696
123.183,8.11799,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2181772052
124.113,8.05715,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2189829593
123.167,8.11903,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2197949260
123.715,8.0831,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2206033890
123.551,8.09385,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2214127907
123.688,8.08489,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2222213925
123.205,8.11657,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2230330930
124.383,8.03967,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2238370995
123.692,8.08458,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2246455549
123.934,8.06878,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2254525298
122.712,8.14917,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2262675723
123.801,8.07745,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2270754409
123.091,8.12408,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2278878901
123.748,8.08094,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2286960480
122.988,8.13087,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2295092984
123.941,8.06839,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2303162156
123.051,8.1267,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2311289069
123.652,8.08724,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2319377667
122.866,8.13897,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2327517016
123.783,8.07868,18.6356,0,0,79,0,350,0,0,0,10.0346,4.26865,0,4598,2335596131
